3.008945,489,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.028945,491,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.048945,494,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.068944,498,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.088944,501,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.108945,503,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.128945,506,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.148944,509,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.168944,513,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.188945,516,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.208945,519,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.228944,523,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.248944,526,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.268945,530,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.288945,532,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.308946,535,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.328944,539,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.348945,542,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.368945,546,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.388946,549,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.408944,552,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.428945,556,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.448945,559,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.468946,562,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.488944,566,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.508945,569,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.528945,573,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.548945,576,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.568944,579,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.588944,583,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.608945,586,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.628945,590,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.648944,593,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.668944,597,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.688945,600,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.708945,603,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.728944,607,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.748944,611,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.768945,614,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.788945,617,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.808946,621,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.828944,624,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.848945,626,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.868945,630,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.888946,633,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.908944,636,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.928945,640,30.00004,1.000001,-5.912126E-07,4.58819E-05,270,0,0,0,0
3.005117,509,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.025116,510,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.045116,513,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.065117,516,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.085117,520,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.105116,523,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.125116,527,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.145117,530,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.165117,534,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.185116,537,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.205116,540,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.225117,544,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.245117,547,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.265116,550,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.285116,554,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.305117,557,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.325117,561,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.345116,564,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.365116,568,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.385117,572,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.405117,575,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.425117,578,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.445116,581,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.465117,584,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
3.485117,587,30.00005,0.9999998,-6.563519E-07,2.414837E-06,270,0,0,0,0
